b_province0470;Province0470;Province0470;Province0470;;Province0470;;;;;;;;;x
b_barony0470d;Barony0470d;Barony0470d;Barony0470d;;Barony0470d;;;;;;;;;x
b_barony0470e;Barony0470e;Barony0470e;Barony0470e;;Barony0470e;;;;;;;;;x
b_barony0470f;Barony0470f;Barony0470f;Barony0470f;;Barony0470f;;;;;;;;;x
b_barony0470g;Barony0470g;Barony0470g;Barony0470g;;Barony0470g;;;;;;;;;x
b_barony0470h;Barony0470h;Barony0470h;Barony0470h;;Barony0470h;;;;;;;;;x
b_barony0470i;Barony0470i;Barony0470i;Barony0470i;;Barony0470i;;;;;;;;;x
b_barony0470j;Barony0470j;Barony0470j;Barony0470j;;Barony0470j;;;;;;;;;x
c_province0471_adj;Province0471;Province0471;Province0471;;Province0471;;;;;;;;;x
b_province0471;Province0471;Province0471;Province0471;;Province0471;;;;;;;;;x
b_barony0471d;Barony0471d;Barony0471d;Barony0471d;;Barony0471d;;;;;;;;;x
b_barony0471e;Barony0471e;Barony0471e;Barony0471e;;Barony0471e;;;;;;;;;x
b_barony0471f;Barony0471f;Barony0471f;Barony0471f;;Barony0471f;;;;;;;;;x
b_barony0471g;Barony0471g;Barony0471g;Barony0471g;;Barony0471g;;;;;;;;;x
b_barony0471h;Barony0471h;Barony0471h;Barony0471h;;Barony0471h;;;;;;;;;x
b_barony0471i;Barony0471i;Barony0471i;Barony0471i;;Barony0471i;;;;;;;;;x
b_barony0471j;Barony0471j;Barony0471j;Barony0471j;;Barony0471j;;;;;;;;;x
c_province0472_adj;Province0472;Province0472;Province0472;;Province0472;;;;;;;;;x
b_province0472;Province0472;Province0472;Province0472;;Province0472;;;;;;;;;x
b_barony0472d;Barony0472d;Barony0472d;Barony0472d;;Barony0472d;;;;;;;;;x
b_barony0472e;Barony0472e;Barony0472e;Barony0472e;;Barony0472e;;;;;;;;;x
b_barony0472f;Barony0472f;Barony0472f;Barony0472f;;Barony0472f;;;;;;;;;x
b_barony0472g;Barony0472g;Barony0472g;Barony0472g;;Barony0472g;;;;;;;;;x
b_barony0472h;Barony0472h;Barony0472h;Barony0472h;;Barony0472h;;;;;;;;;x
b_barony0472i;Barony0472i;Barony0472i;Barony0472i;;Barony0472i;;;;;;;;;x
b_barony0472j;Barony0472j;Barony0472j;Barony0472j;;Barony0472j;;;;;;;;;x
c_province0473_adj;Province0473;Province0473;Province0473;;Province0473;;;;;;;;;x
b_province0473;Province0473;Province0473;Province0473;;Province0473;;;;;;;;;x
b_barony0473d;Barony0473d;Barony0473d;Barony0473d;;Barony0473d;;;;;;;;;x
b_barony0473e;Barony0473e;Barony0473e;Barony0473e;;Barony0473e;;;;;;;;;x
b_barony0473f;Barony0473f;Barony0473f;Barony0473f;;Barony0473f;;;;;;;;;x
b_barony0473g;Barony0473g;Barony0473g;Barony0473g;;Barony0473g;;;;;;;;;x
b_barony0473h;Barony0473h;Barony0473h;Barony0473h;;Barony0473h;;;;;;;;;x
b_barony0473i;Barony0473i;Barony0473i;Barony0473i;;Barony0473i;;;;;;;;;x
b_barony0473j;Barony0473j;Barony0473j;Barony0473j;;Barony0473j;;;;;;;;;x
c_province0474_adj;Province0474;Province0474;Province0474;;Province0474;;;;;;;;;x
b_province0474;Province0474;Province0474;Province0474;;Province0474;;;;;;;;;x
b_barony0474d;Barony0474d;Barony0474d;Barony0474d;;Barony0474d;;;;;;;;;x
b_barony0474e;Barony0474e;Barony0474e;Barony0474e;;Barony0474e;;;;;;;;;x
b_barony0474f;Barony0474f;Barony0474f;Barony0474f;;Barony0474f;;;;;;;;;x
b_barony0474g;Barony0474g;Barony0474g;Barony0474g;;Barony0474g;;;;;;;;;x
b_barony0474h;Barony0474h;Barony0474h;Barony0474h;;Barony0474h;;;;;;;;;x
b_barony0474i;Barony0474i;Barony0474i;Barony0474i;;Barony0474i;;;;;;;;;x
b_barony0474j;Barony0474j;Barony0474j;Barony0474j;;Barony0474j;;;;;;;;;x
c_province0475_adj;Province0475;Province0475;Province0475;;Province0475;;;;;;;;;x
b_province0475;Province0475;Province0475;Province0475;;Province0475;;;;;;;;;x
b_barony0475d;Barony0475d;Barony0475d;Barony0475d;;Barony0475d;;;;;;;;;x
b_barony0475e;Barony0475e;Barony0475e;Barony0475e;;Barony0475e;;;;;;;;;x
b_barony0475f;Barony0475f;Barony0475f;Barony0475f;;Barony0475f;;;;;;;;;x
b_barony0475g;Barony0475g;Barony0475g;Barony0475g;;Barony0475g;;;;;;;;;x
b_barony0475h;Barony0475h;Barony0475h;Barony0475h;;Barony0475h;;;;;;;;;x
b_barony0475i;Barony0475i;Barony0475i;Barony0475i;;Barony0475i;;;;;;;;;x
b_barony0475j;Barony0475j;Barony0475j;Barony0475j;;Barony0475j;;;;;;;;;x
k_prydess;Prydess;Prydess;Prydess;;Prydess;;;;;;;;;x
k_prydess_adj;Prydess;Prydess;Prydess;;Prydess;;;;;;;;;x
d_prydhal;Prydhal;Prydhal;Prydhal;;Prydhal;;;;;;;;;x
d_prydhal_adj;Prydhal;Prydhal;Prydhal;;Prydhal;;;;;;;;;x
c_prydhal_adj;Prydhal;Prydhal;Prydhal;;Prydhal;;;;;;;;;x
b_prydhal;Prydhal;Prydhal;Prydhal;;Prydhal;;;;;;;;;x
b_barony0476d;Barony0476d;Barony0476d;Barony0476d;;Barony0476d;;;;;;;;;x
b_barony0476e;Barony0476e;Barony0476e;Barony0476e;;Barony0476e;;;;;;;;;x
b_barony0476f;Barony0476f;Barony0476f;Barony0476f;;Barony0476f;;;;;;;;;x
b_barony0476g;Barony0476g;Barony0476g;Barony0476g;;Barony0476g;;;;;;;;;x
b_barony0476h;Barony0476h;Barony0476h;Barony0476h;;Barony0476h;;;;;;;;;x
b_barony0476i;Barony0476i;Barony0476i;Barony0476i;;Barony0476i;;;;;;;;;x
b_barony0476j;Barony0476j;Barony0476j;Barony0476j;;Barony0476j;;;;;;;;;x
c_province0477_adj;Province0477;Province0477;Province0477;;Province0477;;;;;;;;;x
b_province0477;Province0477;Province0477;Province0477;;Province0477;;;;;;;;;x
b_barony0477d;Barony0477d;Barony0477d;Barony0477d;;Barony0477d;;;;;;;;;x
b_barony0477e;Barony0477e;Barony0477e;Barony0477e;;Barony0477e;;;;;;;;;x
b_barony0477f;Barony0477f;Barony0477f;Barony0477f;;Barony0477f;;;;;;;;;x
b_barony0477g;Barony0477g;Barony0477g;Barony0477g;;Barony0477g;;;;;;;;;x
b_barony0477h;Barony0477h;Barony0477h;Barony0477h;;Barony0477h;;;;;;;;;x
b_barony0477i;Barony0477i;Barony0477i;Barony0477i;;Barony0477i;;;;;;;;;x
b_barony0477j;Barony0477j;Barony0477j;Barony0477j;;Barony0477j;;;;;;;;;x
c_province0478_adj;Province0478;Province0478;Province0478;;Province0478;;;;;;;;;x
b_province0478;Province0478;Province0478;Province0478;;Province0478;;;;;;;;;x
b_barony0478d;Barony0478d;Barony0478d;Barony0478d;;Barony0478d;;;;;;;;;x
b_barony0478e;Barony0478e;Barony0478e;Barony0478e;;Barony0478e;;;;;;;;;x
b_barony0478f;Barony0478f;Barony0478f;Barony0478f;;Barony0478f;;;;;;;;;x
b_barony0478g;Barony0478g;Barony0478g;Barony0478g;;Barony0478g;;;;;;;;;x
b_barony0478h;Barony0478h;Barony0478h;Barony0478h;;Barony0478h;;;;;;;;;x
b_barony0478i;Barony0478i;Barony0478i;Barony0478i;;Barony0478i;;;;;;;;;x
b_barony0478j;Barony0478j;Barony0478j;Barony0478j;;Barony0478j;;;;;;;;;x
c_province0479_adj;Province0479;Province0479;Province0479;;Province0479;;;;;;;;;x
b_province0479;Province0479;Province0479;Province0479;;Province0479;;;;;;;;;x
b_barony0479d;Barony0479d;Barony0479d;Barony0479d;;Barony0479d;;;;;;;;;x
b_barony0479e;Barony0479e;Barony0479e;Barony0479e;;Barony0479e;;;;;;;;;x
b_barony0479f;Barony0479f;Barony0479f;Barony0479f;;Barony0479f;;;;;;;;;x
b_barony0479g;Barony0479g;Barony0479g;Barony0479g;;Barony0479g;;;;;;;;;x
b_barony0479h;Barony0479h;Barony0479h;Barony0479h;;Barony0479h;;;;;;;;;x
b_barony0479i;Barony0479i;Barony0479i;Barony0479i;;Barony0479i;;;;;;;;;x
b_barony0479j;Barony0479j;Barony0479j;Barony0479j;;Barony0479j;;;;;;;;;x
c_province0480_adj;Province0480;Province0480;Province0480;;Province0480;;;;;;;;;x
b_province0480;Province0480;Province0480;Province0480;;Province0480;;;;;;;;;x
b_barony0480d;Barony0480d;Barony0480d;Barony0480d;;Barony0480d;;;;;;;;;x
b_barony0480e;Barony0480e;Barony0480e;Barony0480e;;Barony0480e;;;;;;;;;x
b_barony0480f;Barony0480f;Barony0480f;Barony0480f;;Barony0480f;;;;;;;;;x
b_barony0480g;Barony0480g;Barony0480g;Barony0480g;;Barony0480g;;;;;;;;;x
b_barony0480h;Barony0480h;Barony0480h;Barony0480h;;Barony0480h;;;;;;;;;x
b_barony0480i;Barony0480i;Barony0480i;Barony0480i;;Barony0480i;;;;;;;;;x
b_barony0480j;Barony0480j;Barony0480j;Barony0480j;;Barony0480j;;;;;;;;;x
d_wilkiils;Wilkiils;Wilkiils;Wilkiils;;Wilkiils;;;;;;;;;x
d_wilkiils_adj;Wilkiils;Wilkiils;Wilkiils;;Wilkiils;;;;;;;;;x
c_wilkiils_adj;Wilkiils;Wilkiils;Wilkiils;;Wilkiils;;;;;;;;;x
b_wilkiils;Wilkiils;Wilkiils;Wilkiils;;Wilkiils;;;;;;;;;x
b_barony0481d;Barony0481d;Barony0481d;Barony0481d;;Barony0481d;;;;;;;;;x
b_barony0481e;Barony0481e;Barony0481e;Barony0481e;;Barony0481e;;;;;;;;;x
b_barony0481f;Barony0481f;Barony0481f;Barony0481f;;Barony0481f;;;;;;;;;x
b_barony0481g;Barony0481g;Barony0481g;Barony0481g;;Barony0481g;;;;;;;;;x
b_barony0481h;Barony0481h;Barony0481h;Barony0481h;;Barony0481h;;;;;;;;;x
b_barony0481i;Barony0481i;Barony0481i;Barony0481i;;Barony0481i;;;;;;;;;x
b_barony0481j;Barony0481j;Barony0481j;Barony0481j;;Barony0481j;;;;;;;;;x
k_wilksid;Wilksid;Wilksid;Wilksid;;Wilksid;;;;;;;;;x
k_wilksid_adj;Wilksid;Wilksid;Wilksid;;Wilksid;;;;;;;;;x
d_vilksir;Vilksir;Vilksir;Vilksir;;Vilksir;;;;;;;;;x
d_vilksir_adj;Vilksir;Vilksir;Vilksir;;Vilksir;;;;;;;;;x
c_vilksir_adj;Vilksir;Vilksir;Vilksir;;Vilksir;;;;;;;;;x
b_vilksir;Vilksir;Vilksir;Vilksir;;Vilksir;;;;;;;;;x
b_barony0482d;Barony0482d;Barony0482d;Barony0482d;;Barony0482d;;;;;;;;;x
b_barony0482e;Barony0482e;Barony0482e;Barony0482e;;Barony0482e;;;;;;;;;x
b_barony0482f;Barony0482f;Barony0482f;Barony0482f;;Barony0482f;;;;;;;;;x
b_barony0482g;Barony0482g;Barony0482g;Barony0482g;;Barony0482g;;;;;;;;;x
b_barony0482h;Barony0482h;Barony0482h;Barony0482h;;Barony0482h;;;;;;;;;x
b_barony0482i;Barony0482i;Barony0482i;Barony0482i;;Barony0482i;;;;;;;;;x
b_barony0482j;Barony0482j;Barony0482j;Barony0482j;;Barony0482j;;;;;;;;;x
d_wixilsi;Wixilsi;Wixilsi;Wixilsi;;Wixilsi;;;;;;;;;x
d_wixilsi_adj;Wixilsi;Wixilsi;Wixilsi;;Wixilsi;;;;;;;;;x
c_wixilsi_adj;Wixilsi;Wixilsi;Wixilsi;;Wixilsi;;;;;;;;;x
b_wixilsi;Wixilsi;Wixilsi;Wixilsi;;Wixilsi;;;;;;;;;x
b_barony0483d;Barony0483d;Barony0483d;Barony0483d;;Barony0483d;;;;;;;;;x
b_barony0483e;Barony0483e;Barony0483e;Barony0483e;;Barony0483e;;;;;;;;;x
b_barony0483f;Barony0483f;Barony0483f;Barony0483f;;Barony0483f;;;;;;;;;x
b_barony0483g;Barony0483g;Barony0483g;Barony0483g;;Barony0483g;;;;;;;;;x
b_barony0483h;Barony0483h;Barony0483h;Barony0483h;;Barony0483h;;;;;;;;;x
b_barony0483i;Barony0483i;Barony0483i;Barony0483i;;Barony0483i;;;;;;;;;x
b_barony0483j;Barony0483j;Barony0483j;Barony0483j;;Barony0483j;;;;;;;;;x
c_province0484_adj;Province0484;Province0484;Province0484;;Province0484;;;;;;;;;x
b_province0484;Province0484;Province0484;Province0484;;Province0484;;;;;;;;;x
b_barony0484d;Barony0484d;Barony0484d;Barony0484d;;Barony0484d;;;;;;;;;x
b_barony0484e;Barony0484e;Barony0484e;Barony0484e;;Barony0484e;;;;;;;;;x
b_barony0484f;Barony0484f;Barony0484f;Barony0484f;;Barony0484f;;;;;;;;;x
b_barony0484g;Barony0484g;Barony0484g;Barony0484g;;Barony0484g;;;;;;;;;x
b_barony0484h;Barony0484h;Barony0484h;Barony0484h;;Barony0484h;;;;;;;;;x
b_barony0484i;Barony0484i;Barony0484i;Barony0484i;;Barony0484i;;;;;;;;;x
b_barony0484j;Barony0484j;Barony0484j;Barony0484j;;Barony0484j;;;;;;;;;x
c_province0485_adj;Province0485;Province0485;Province0485;;Province0485;;;;;;;;;x
b_province0485;Province0485;Province0485;Province0485;;Province0485;;;;;;;;;x
b_barony0485d;Barony0485d;Barony0485d;Barony0485d;;Barony0485d;;;;;;;;;x
b_barony0485e;Barony0485e;Barony0485e;Barony0485e;;Barony0485e;;;;;;;;;x
b_barony0485f;Barony0485f;Barony0485f;Barony0485f;;Barony0485f;;;;;;;;;x
b_barony0485g;Barony0485g;Barony0485g;Barony0485g;;Barony0485g;;;;;;;;;x
b_barony0485h;Barony0485h;Barony0485h;Barony0485h;;Barony0485h;;;;;;;;;x
b_barony0485i;Barony0485i;Barony0485i;Barony0485i;;Barony0485i;;;;;;;;;x
b_barony0485j;Barony0485j;Barony0485j;Barony0485j;;Barony0485j;;;;;;;;;x
c_province0486_adj;Province0486;Province0486;Province0486;;Province0486;;;;;;;;;x
b_province0486;Province0486;Province0486;Province0486;;Province0486;;;;;;;;;x
b_barony0486d;Barony0486d;Barony0486d;Barony0486d;;Barony0486d;;;;;;;;;x
b_barony0486e;Barony0486e;Barony0486e;Barony0486e;;Barony0486e;;;;;;;;;x
b_barony0486f;Barony0486f;Barony0486f;Barony0486f;;Barony0486f;;;;;;;;;x
b_barony0486g;Barony0486g;Barony0486g;Barony0486g;;Barony0486g;;;;;;;;;x
b_barony0486h;Barony0486h;Barony0486h;Barony0486h;;Barony0486h;;;;;;;;;x
b_barony0486i;Barony0486i;Barony0486i;Barony0486i;;Barony0486i;;;;;;;;;x
b_barony0486j;Barony0486j;Barony0486j;Barony0486j;;Barony0486j;;;;;;;;;x
c_province0487_adj;Province0487;Province0487;Province0487;;Province0487;;;;;;;;;x
b_province0487;Province0487;Province0487;Province0487;;Province0487;;;;;;;;;x
b_barony0487d;Barony0487d;Barony0487d;Barony0487d;;Barony0487d;;;;;;;;;x
b_barony0487e;Barony0487e;Barony0487e;Barony0487e;;Barony0487e;;;;;;;;;x
b_barony0487f;Barony0487f;Barony0487f;Barony0487f;;Barony0487f;;;;;;;;;x
b_barony0487g;Barony0487g;Barony0487g;Barony0487g;;Barony0487g;;;;;;;;;x
b_barony0487h;Barony0487h;Barony0487h;Barony0487h;;Barony0487h;;;;;;;;;x
b_barony0487i;Barony0487i;Barony0487i;Barony0487i;;Barony0487i;;;;;;;;;x
b_barony0487j;Barony0487j;Barony0487j;Barony0487j;;Barony0487j;;;;;;;;;x
d_xiawan;Xiawan;Xiawan;Xiawan;;Xiawan;;;;;;;;;x
d_xiawan_adj;Xiawan;Xiawan;Xiawan;;Xiawan;;;;;;;;;x
c_xiawan_adj;Xiawan;Xiawan;Xiawan;;Xiawan;;;;;;;;;x
b_xiawan;Xiawan;Xiawan;Xiawan;;Xiawan;;;;;;;;;x
b_barony0488d;Barony0488d;Barony0488d;Barony0488d;;Barony0488d;;;;;;;;;x
b_barony0488e;Barony0488e;Barony0488e;Barony0488e;;Barony0488e;;;;;;;;;x
b_barony0488f;Barony0488f;Barony0488f;Barony0488f;;Barony0488f;;;;;;;;;x
b_barony0488g;Barony0488g;Barony0488g;Barony0488g;;Barony0488g;;;;;;;;;x
b_barony0488h;Barony0488h;Barony0488h;Barony0488h;;Barony0488h;;;;;;;;;x
b_barony0488i;Barony0488i;Barony0488i;Barony0488i;;Barony0488i;;;;;;;;;x
b_barony0488j;Barony0488j;Barony0488j;Barony0488j;;Barony0488j;;;;;;;;;x
c_province0489_adj;Province0489;Province0489;Province0489;;Province0489;;;;;;;;;x
b_province0489;Province0489;Province0489;Province0489;;Province0489;;;;;;;;;x
b_barony0489d;Barony0489d;Barony0489d;Barony0489d;;Barony0489d;;;;;;;;;x
b_barony0489e;Barony0489e;Barony0489e;Barony0489e;;Barony0489e;;;;;;;;;x
b_barony0489f;Barony0489f;Barony0489f;Barony0489f;;Barony0489f;;;;;;;;;x
b_barony0489g;Barony0489g;Barony0489g;Barony0489g;;Barony0489g;;;;;;;;;x
b_barony0489h;Barony0489h;Barony0489h;Barony0489h;;Barony0489h;;;;;;;;;x
b_barony0489i;Barony0489i;Barony0489i;Barony0489i;;Barony0489i;;;;;;;;;x
b_barony0489j;Barony0489j;Barony0489j;Barony0489j;;Barony0489j;;;;;;;;;x
c_province0490_adj;Province0490;Province0490;Province0490;;Province0490;;;;;;;;;x
b_province0490;Province0490;Province0490;Province0490;;Province0490;;;;;;;;;x
b_barony0490d;Barony0490d;Barony0490d;Barony0490d;;Barony0490d;;;;;;;;;x
b_barony0490e;Barony0490e;Barony0490e;Barony0490e;;Barony0490e;;;;;;;;;x
b_barony0490f;Barony0490f;Barony0490f;Barony0490f;;Barony0490f;;;;;;;;;x
b_barony0490g;Barony0490g;Barony0490g;Barony0490g;;Barony0490g;;;;;;;;;x
b_barony0490h;Barony0490h;Barony0490h;Barony0490h;;Barony0490h;;;;;;;;;x
b_barony0490i;Barony0490i;Barony0490i;Barony0490i;;Barony0490i;;;;;;;;;x
b_barony0490j;Barony0490j;Barony0490j;Barony0490j;;Barony0490j;;;;;;;;;x
d_chitadon;Chitadon;Chitadon;Chitadon;;Chitadon;;;;;;;;;x
d_chitadon_adj;Chitadon;Chitadon;Chitadon;;Chitadon;;;;;;;;;x
c_chitadon_adj;Chitadon;Chitadon;Chitadon;;Chitadon;;;;;;;;;x
b_chitadon;Chitadon;Chitadon;Chitadon;;Chitadon;;;;;;;;;x
b_barony0491d;Barony0491d;Barony0491d;Barony0491d;;Barony0491d;;;;;;;;;x
b_barony0491e;Barony0491e;Barony0491e;Barony0491e;;Barony0491e;;;;;;;;;x
b_barony0491f;Barony0491f;Barony0491f;Barony0491f;;Barony0491f;;;;;;;;;x
b_barony0491g;Barony0491g;Barony0491g;Barony0491g;;Barony0491g;;;;;;;;;x
b_barony0491h;Barony0491h;Barony0491h;Barony0491h;;Barony0491h;;;;;;;;;x
b_barony0491i;Barony0491i;Barony0491i;Barony0491i;;Barony0491i;;;;;;;;;x
b_barony0491j;Barony0491j;Barony0491j;Barony0491j;;Barony0491j;;;;;;;;;x
c_province0492_adj;Province0492;Province0492;Province0492;;Province0492;;;;;;;;;x
b_province0492;Province0492;Province0492;Province0492;;Province0492;;;;;;;;;x
b_barony0492d;Barony0492d;Barony0492d;Barony0492d;;Barony0492d;;;;;;;;;x
b_barony0492e;Barony0492e;Barony0492e;Barony0492e;;Barony0492e;;;;;;;;;x
b_barony0492f;Barony0492f;Barony0492f;Barony0492f;;Barony0492f;;;;;;;;;x
b_barony0492g;Barony0492g;Barony0492g;Barony0492g;;Barony0492g;;;;;;;;;x
b_barony0492h;Barony0492h;Barony0492h;Barony0492h;;Barony0492h;;;;;;;;;x
b_barony0492i;Barony0492i;Barony0492i;Barony0492i;;Barony0492i;;;;;;;;;x
b_barony0492j;Barony0492j;Barony0492j;Barony0492j;;Barony0492j;;;;;;;;;x
c_province0493_adj;Province0493;Province0493;Province0493;;Province0493;;;;;;;;;x
b_province0493;Province0493;Province0493;Province0493;;Province0493;;;;;;;;;x
b_barony0493d;Barony0493d;Barony0493d;Barony0493d;;Barony0493d;;;;;;;;;x
b_barony0493e;Barony0493e;Barony0493e;Barony0493e;;Barony0493e;;;;;;;;;x
b_barony0493f;Barony0493f;Barony0493f;Barony0493f;;Barony0493f;;;;;;;;;x
b_barony0493g;Barony0493g;Barony0493g;Barony0493g;;Barony0493g;;;;;;;;;x
b_barony0493h;Barony0493h;Barony0493h;Barony0493h;;Barony0493h;;;;;;;;;x
b_barony0493i;Barony0493i;Barony0493i;Barony0493i;;Barony0493i;;;;;;;;;x
b_barony0493j;Barony0493j;Barony0493j;Barony0493j;;Barony0493j;;;;;;;;;x
c_province0494_adj;Province0494;Province0494;Province0494;;Province0494;;;;;;;;;x
b_province0494;Province0494;Province0494;Province0494;;Province0494;;;;;;;;;x
b_barony0494d;Barony0494d;Barony0494d;Barony0494d;;Barony0494d;;;;;;;;;x
b_barony0494e;Barony0494e;Barony0494e;Barony0494e;;Barony0494e;;;;;;;;;x
b_barony0494f;Barony0494f;Barony0494f;Barony0494f;;Barony0494f;;;;;;;;;x
b_barony0494g;Barony0494g;Barony0494g;Barony0494g;;Barony0494g;;;;;;;;;x
b_barony0494h;Barony0494h;Barony0494h;Barony0494h;;Barony0494h;;;;;;;;;x
b_barony0494i;Barony0494i;Barony0494i;Barony0494i;;Barony0494i;;;;;;;;;x
b_barony0494j;Barony0494j;Barony0494j;Barony0494j;;Barony0494j;;;;;;;;;x
c_province0495_adj;Province0495;Province0495;Province0495;;Province0495;;;;;;;;;x
b_province0495;Province0495;Province0495;Province0495;;Province0495;;;;;;;;;x
b_barony0495d;Barony0495d;Barony0495d;Barony0495d;;Barony0495d;;;;;;;;;x
b_barony0495e;Barony0495e;Barony0495e;Barony0495e;;Barony0495e;;;;;;;;;x
b_barony0495f;Barony0495f;Barony0495f;Barony0495f;;Barony0495f;;;;;;;;;x
b_barony0495g;Barony0495g;Barony0495g;Barony0495g;;Barony0495g;;;;;;;;;x
b_barony0495h;Barony0495h;Barony0495h;Barony0495h;;Barony0495h;;;;;;;;;x
b_barony0495i;Barony0495i;Barony0495i;Barony0495i;;Barony0495i;;;;;;;;;x
b_barony0495j;Barony0495j;Barony0495j;Barony0495j;;Barony0495j;;;;;;;;;x
c_province0496_adj;Province0496;Province0496;Province0496;;Province0496;;;;;;;;;x
b_province0496;Province0496;Province0496;Province0496;;Province0496;;;;;;;;;x
b_barony0496d;Barony0496d;Barony0496d;Barony0496d;;Barony0496d;;;;;;;;;x
b_barony0496e;Barony0496e;Barony0496e;Barony0496e;;Barony0496e;;;;;;;;;x
b_barony0496f;Barony0496f;Barony0496f;Barony0496f;;Barony0496f;;;;;;;;;x
b_barony0496g;Barony0496g;Barony0496g;Barony0496g;;Barony0496g;;;;;;;;;x
b_barony0496h;Barony0496h;Barony0496h;Barony0496h;;Barony0496h;;;;;;;;;x
b_barony0496i;Barony0496i;Barony0496i;Barony0496i;;Barony0496i;;;;;;;;;x
b_barony0496j;Barony0496j;Barony0496j;Barony0496j;;Barony0496j;;;;;;;;;x
c_province0497_adj;Province0497;Province0497;Province0497;;Province0497;;;;;;;;;x
b_province0497;Province0497;Province0497;Province0497;;Province0497;;;;;;;;;x
b_barony0497d;Barony0497d;Barony0497d;Barony0497d;;Barony0497d;;;;;;;;;x
b_barony0497e;Barony0497e;Barony0497e;Barony0497e;;Barony0497e;;;;;;;;;x
b_barony0497f;Barony0497f;Barony0497f;Barony0497f;;Barony0497f;;;;;;;;;x
b_barony0497g;Barony0497g;Barony0497g;Barony0497g;;Barony0497g;;;;;;;;;x
b_barony0497h;Barony0497h;Barony0497h;Barony0497h;;Barony0497h;;;;;;;;;x
b_barony0497i;Barony0497i;Barony0497i;Barony0497i;;Barony0497i;;;;;;;;;x
b_barony0497j;Barony0497j;Barony0497j;Barony0497j;;Barony0497j;;;;;;;;;x
d_dadon;Dadon;Dadon;Dadon;;Dadon;;;;;;;;;x
d_dadon_adj;Dadon;Dadon;Dadon;;Dadon;;;;;;;;;x
c_dadon_adj;Dadon;Dadon;Dadon;;Dadon;;;;;;;;;x
b_dadon;Dadon;Dadon;Dadon;;Dadon;;;;;;;;;x
b_barony0498d;Barony0498d;Barony0498d;Barony0498d;;Barony0498d;;;;;;;;;x
b_barony0498e;Barony0498e;Barony0498e;Barony0498e;;Barony0498e;;;;;;;;;x
b_barony0498f;Barony0498f;Barony0498f;Barony0498f;;Barony0498f;;;;;;;;;x
b_barony0498g;Barony0498g;Barony0498g;Barony0498g;;Barony0498g;;;;;;;;;x
b_barony0498h;Barony0498h;Barony0498h;Barony0498h;;Barony0498h;;;;;;;;;x
b_barony0498i;Barony0498i;Barony0498i;Barony0498i;;Barony0498i;;;;;;;;;x
b_barony0498j;Barony0498j;Barony0498j;Barony0498j;;Barony0498j;;;;;;;;;x
d_buhay;Buhay;Buhay;Buhay;;Buhay;;;;;;;;;x
d_buhay_adj;Buhay;Buhay;Buhay;;Buhay;;;;;;;;;x
c_buhay_adj;Buhay;Buhay;Buhay;;Buhay;;;;;;;;;x
b_buhay;Buhay;Buhay;Buhay;;Buhay;;;;;;;;;x
b_barony0499d;Barony0499d;Barony0499d;Barony0499d;;Barony0499d;;;;;;;;;x
b_barony0499e;Barony0499e;Barony0499e;Barony0499e;;Barony0499e;;;;;;;;;x
b_barony0499f;Barony0499f;Barony0499f;Barony0499f;;Barony0499f;;;;;;;;;x
b_barony0499g;Barony0499g;Barony0499g;Barony0499g;;Barony0499g;;;;;;;;;x
b_barony0499h;Barony0499h;Barony0499h;Barony0499h;;Barony0499h;;;;;;;;;x
b_barony0499i;Barony0499i;Barony0499i;Barony0499i;;Barony0499i;;;;;;;;;x
b_barony0499j;Barony0499j;Barony0499j;Barony0499j;;Barony0499j;;;;;;;;;x
d_xilkosur;Xilkosur;Xilkosur;Xilkosur;;Xilkosur;;;;;;;;;x
d_xilkosur_adj;Xilkosur;Xilkosur;Xilkosur;;Xilkosur;;;;;;;;;x
c_xilkosur_adj;Xilkosur;Xilkosur;Xilkosur;;Xilkosur;;;;;;;;;x
b_xilkosur;Xilkosur;Xilkosur;Xilkosur;;Xilkosur;;;;;;;;;x
b_barony0500d;Barony0500d;Barony0500d;Barony0500d;;Barony0500d;;;;;;;;;x
b_barony0500e;Barony0500e;Barony0500e;Barony0500e;;Barony0500e;;;;;;;;;x
b_barony0500f;Barony0500f;Barony0500f;Barony0500f;;Barony0500f;;;;;;;;;x
b_barony0500g;Barony0500g;Barony0500g;Barony0500g;;Barony0500g;;;;;;;;;x
b_barony0500h;Barony0500h;Barony0500h;Barony0500h;;Barony0500h;;;;;;;;;x
b_barony0500i;Barony0500i;Barony0500i;Barony0500i;;Barony0500i;;;;;;;;;x
b_barony0500j;Barony0500j;Barony0500j;Barony0500j;;Barony0500j;;;;;;;;;x
c_province0501_adj;Province0501;Province0501;Province0501;;Province0501;;;;;;;;;x
b_province0501;Province0501;Province0501;Province0501;;Province0501;;;;;;;;;x
b_barony0501d;Barony0501d;Barony0501d;Barony0501d;;Barony0501d;;;;;;;;;x
b_barony0501e;Barony0501e;Barony0501e;Barony0501e;;Barony0501e;;;;;;;;;x
b_barony0501f;Barony0501f;Barony0501f;Barony0501f;;Barony0501f;;;;;;;;;x
b_barony0501g;Barony0501g;Barony0501g;Barony0501g;;Barony0501g;;;;;;;;;x
b_barony0501h;Barony0501h;Barony0501h;Barony0501h;;Barony0501h;;;;;;;;;x
b_barony0501i;Barony0501i;Barony0501i;Barony0501i;;Barony0501i;;;;;;;;;x
